83.345172,53.145867,
83.440153,53.115200,
84.788506,55.762133,
98.763142,53.651733,
85.263065,54.952800,
76.928314,54.333067,
81.692107,55.951200,
88.052682,57.221867,
108.124061,55.942933,
97.849464,54.216267,
86.250000,53.541867,
83.538697,51.686933,
70.834215,52.381600,
85.465172,52.036000,
99.404138,52.756533,
81.063946,53.214133,
83.408659,53.486933,
91.615364,55.490667,
106.178736,54.366667,
96.633448,52.749333,
83.014866,53.610933,
88.266782,51.701333,
94.961762,56.466667,
86.318276,63.182133,
87.574138,54.888000,
81.309579,53.916000,
85.510805,53.489333,
102.962567,54.671467,
115.378314,54.047467,
104.057318,54.642400,
79.176743,53.263733,
88.303180,52.332800,
70.206284,51.262133,
80.426015,61.521600,
98.431762,53.394400,
81.135402,51.360267,
92.884943,54.142400,
110.040383,55.072800,
106.861992,52.675733,
98.147701,52.916267,
80.669157,51.666400,
81.895939,51.760000,
77.932720,66.065867,
95.042337,55.582933,
104.198467,58.249867,
81.792567,54.954667,
84.370230,55.229067,
107.213027,56.219200,
110.760307,55.325600,
98.288199,58.736800,
82.660920,53.110400,
86.829080,53.285067,
85.305441,53.222400,
91.620192,54.380800,
96.122720,55.659733,
83.580881,55.639467,
81.788008,54.729867,
110.329770,56.382133,
108.961648,53.513333,
97.412337,52.529867,
78.420920,51.581867,
90.297969,53.764000,
80.322375,52.506933,
87.685517,57.008800,
101.147778,66.275200,
97.483257,59.686400,
98.819617,62.433867,
114.792452,60.777867,
108.920307,56.141600,
90.483870,53.533333,
93.788238,76.927733,
81.578966,52.916000,
79.705287,53.650400,
89.121724,53.781333,
84.438429,54.134667,
86.023257,53.623467,
84.341303,54.506933,
109.541724,56.225067,
93.153755,53.142667,
96.320728,53.611467,
82.788506,52.629067,
83.093908,53.010400,
81.357280,54.128000,
99.664406,59.062933,
91.670613,53.394933,
86.930881,54.836267,
84.577126,54.525333,
120.289004,56.550667,
108.396092,54.892000,
88.359349,52.867467,
83.357510,52.797333,
87.644713,52.917600,
84.345900,52.601067,
94.037126,55.950667,
97.140192,54.653067,
95.576552,54.924800,
90.119885,54.400533,
120.318352,88.456000,
104.976820,61.497600,
84.545364,56.010933,
91.431456,54.585600,
89.962874,53.029333,
80.792299,54.901600,
75.043525,54.117600,
94.891226,54.185600,
85.972452,53.075467,
95.155326,55.259200,
111.123716,54.873600,
103.040498,53.523733,
79.615479,52.103467,
88.928238,53.008000,
88.071226,54.261867,
88.927165,53.273067,
104.129464,56.493067,
81.313985,55.474400,
88.758927,55.044533,
93.122529,54.806133,
111.982797,51.988000,
99.381648,50.097600,
88.760843,49.444267,
85.501839,51.156267,
94.772452,51.771733,
88.598851,51.876267,
92.291916,51.126133,
86.854636,51.204800,
88.564559,52.941600,
100.276207,53.838400,
101.936015,52.472533,
111.117969,52.745333,
76.740881,50.900800,
91.553716,51.270133,
93.211034,51.363733,
90.029655,54.239733,
91.689310,52.223200,
84.622107,53.274933,
85.637088,53.217067,
99.887586,55.429067,
108.327548,53.638933,
98.791188,51.329067,
84.381648,49.796533,
97.037433,51.629600,
94.251992,55.621333,
80.003027,66.517867,
84.153946,51.836267,
82.808621,53.193333,
86.776897,54.373067,
110.861264,55.815200,
105.185096,52.313067,
92.458046,51.687200,
73.622720,50.460000,
92.484253,53.424800,
97.070920,52.892533,
85.537969,52.977867,
102.605057,53.047467,
97.313295,55.606933,
82.815249,52.614933,
109.083985,53.091467,
109.117854,51.815200,
102.190307,52.355733,
78.836743,50.016000,
99.082222,51.559200,
84.388812,51.921867,
102.917165,52.867733,
81.990153,51.988000,
90.656590,52.997867,
89.826973,54.726400,
114.149234,54.070400,
111.225096,53.094933,
95.260192,55.877600,
80.359272,51.141067,
80.438851,50.035467,
92.993525,51.218933,
91.222835,51.453067,
91.079119,51.228800,
87.587395,50.998133,
81.295824,50.265867,
121.083716,52.429600,
107.934100,50.880533,
97.238966,50.413067,
84.399080,50.641867,
90.998889,50.050667,
80.364368,50.478133,
87.673027,51.452000,
85.892874,51.008000,
83.995517,50.783733,
84.182414,52.172000,
112.216360,51.414933,
85.989885,49.585067,
96.352299,49.580800,
84.905096,51.025067,
99.688314,53.160000,
76.055747,53.088267,
90.204904,55.201067,
78.030766,51.774400,
87.128927,52.904000,
86.269732,52.665867,
115.871226,53.355200,
109.367586,57.589067,
84.493793,50.751200,
88.449847,53.632800,
100.779808,51.577867,
91.676475,50.676267,
85.202452,51.996267,
90.217395,52.393067,
81.717050,51.862133,
87.040153,51.906667,
124.046973,54.692533,
108.527739,51.569333,
91.610536,49.222667,
92.077816,49.933067,
78.674330,48.394667,
92.918544,54.422400,
82.174368,50.302400,
83.995326,48.899467,
84.277433,50.743467,
92.632912,51.713600,
113.030881,50.229600,
100.618582,53.297067,
77.399617,49.943467,
88.994483,49.987467,
81.494559,52.728000,
89.947165,49.521333,
86.526628,49.382933,
81.249119,50.538933,
93.214100,50.245333,
105.499349,51.669600,
118.277510,51.977600,
114.868199,63.653600,
77.026322,53.696800,
99.211648,58.749067,
94.535096,53.273333,
86.060881,51.473600,
83.137701,52.955733,
87.803448,51.416533,
89.525824,51.313600,
101.843065,53.150667,
106.545287,51.131467,
102.725517,50.763200,
78.660307,55.334133,
85.235326,50.254133,
82.830651,54.203467,
97.667893,56.628800,
95.025019,52.835733,
92.910268,52.037333,
90.100000,52.503733,
114.155709,54.233333,
113.977126,52.687467,
98.361111,52.020533,
89.990153,51.375467,
91.843640,51.740800,
85.228084,52.284267,
71.644444,52.860800,
84.869004,53.743467,
82.437126,52.714400,
83.508046,52.683733,
113.705402,53.390667,
107.659004,51.189333,
92.072644,58.073867,
82.354943,49.886933,
94.992835,49.723200,
98.375785,54.185600,
83.095709,61.261600,
77.856935,49.099467,
88.761533,50.397600,
88.256590,51.076267,
105.804483,51.185067,
107.107778,50.511467,
94.957663,50.206933,
83.345977,49.953333,
93.916130,49.842400,
66.773410,51.933067,
88.812375,52.667200,
81.541762,51.614400,
91.783602,52.106400,
89.432874,53.091733,
113.930421,53.309600,
110.338314,52.767733,
87.885517,51.386667,
78.940192,51.024800,
91.476245,70.904800,
82.725249,56.256800,
78.250038,54.198667,
82.058966,51.989600,
90.779464,53.688000,
93.905441,56.336533,
119.819732,54.035467,
98.166973,52.800000,
85.539502,51.362667,
87.258391,52.352533,
87.223793,53.653333,
78.718851,53.757333,
87.731648,53.474933,
85.998391,53.273333,
94.984713,54.028000,
89.267165,52.634400,
119.547126,59.486400,
94.934636,52.308000,
80.909272,50.662400,
88.880383,50.993333,
91.843602,70.934133,
79.320153,50.643200,
86.218008,52.320000,
77.793218,50.803733,
87.944521,52.062933,
91.365594,51.737600,
115.025632,51.684267,
100.320421,50.748800,
81.534100,49.361067,
89.132835,49.073867,
100.868506,50.156267,
83.640920,51.093867,
80.806130,50.983200,
78.430575,51.642133,
91.325939,53.734400,
98.922452,52.856800,
112.360115,52.251200,
99.248352,51.259467,
80.550690,49.408267,
93.675019,54.673867,
82.735594,50.206400,
97.965556,51.896000,
76.699770,53.663200,
93.658659,52.253867,
90.036360,52.530400,
94.509540,51.269067,
119.912222,50.927733,
103.697241,49.759467,
86.732337,48.333867,
96.355326,50.117333,
79.655556,59.089333,
85.863257,55.029067,
86.762605,54.560000,
84.371954,52.479467,
85.430268,53.544000,
105.850498,55.325867,
101.560153,52.587467,
100.207510,52.165333,
81.314291,57.778133,
89.136322,50.900267,
83.341686,51.733333,
88.862835,54.850933,
100.427395,53.823733,
79.582490,52.661600,
85.656897,54.423200,
109.954330,55.119467,
116.385479,53.570667,
100.219119,52.502400,
75.431303,55.346933,
97.137893,52.112267,
77.178008,53.496000,
86.099004,58.730400,
82.691264,53.190667,
91.051226,54.198133,
88.513755,54.271733,
111.284713,54.369333,
106.477165,52.847733,
104.456743,52.558933,
81.732720,51.286400,
89.065057,52.371200,
91.786590,52.408267,
95.635900,63.772000,
83.239195,53.802933,
91.098467,56.012533,
90.644981,68.038133,
122.699770,58.122667,
103.717433,87.899467,
95.691686,54.178667,
78.531264,52.316533,
81.927663,51.941067,
90.910460,55.750133,
89.535441,53.896000,
93.440920,54.457333,
92.861149,55.513333,
88.522720,55.029867,
130.708161,56.101600,
99.139962,53.145067,
98.086398,53.726667,
91.445364,52.317600,
94.147433,52.005600,
71.708659,51.303467,
91.452720,58.164000,
90.100766,57.950133,
85.615172,55.010933,
91.846935,55.243467,
124.068966,55.078133,
109.327625,53.422400,
96.483487,52.894400,
95.117203,55.216000,
89.180958,53.822667,
120.869157,56.787200,
93.536245,58.118400,
79.179004,56.817333,
85.502912,55.546133,
85.073257,54.683467,
68.290115,52.689067,
53.191034,51.450667,
51.322720,50.618933,
51.416552,49.907200,
51.433602,49.873333,
51.171992,49.657333,
51.026590,49.605867,
50.889464,49.636800,
